Author,Story Date,Story URL,Headline,Claim URL,Claimed By,What (Claim),About Subject,About Person,Language
Abhishek Parashar,3rd Aug 2020,https://www.vishvasnews.com/politics/fact-check-hilal-ahmad-rather-was-not-the-pilot-who-fly-rafale-jet-from-france-to-india/,"Fact Check: राफेल को भारत लाने वाले पायलटों में शामिल नहीं थे एयर कमोडोर हिलाल अहमद, गलत दावे के साथ वायरल हो रही पोस्ट",https://www.facebook.com/search/top/?q=%E0%A4%B0%E0%A4%AB%E0%A4%BC%E0%A4%BE%E0%A4%B2%20%E0%A4%89%E0%A4%A1%E0%A4%BC%E0%A4%BE%E0%A4%A8%E0%A5%87%20%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A5%87%20%E0%A4%B9%E0%A4%BF%E0%A4%B2%E0%A4%BE%E0%A4%B2&epa=SEARCH_BOX,FB User-Poonam Kaushal,राफेल को फ्रांस से भारत उड़कार ले आए एयर कमोडोर हिलाल अहमद,Rafale was flown from France to India by Air Commodore Hilal Ahmed.,"Rafale, Air Commodore Hilal Ahmed",Hindi
Pallavi Mishra,3rd Aug 2020,https://www.vishvasnews.com/politics/fact-check-rss-chief-mohan-bhagwats-fake-statement-viral/,"Quick Fact Check : संघ प्रमुख मोहन भागवत ने नहीं दिया यह बयान, फर्जी पोस्ट फिर हुई वायरल",http://archive.fo/wip/nauT4,Akhilesh Barche, RSS प्रमुख मोहन भागवत की कोरोना के कारण धर्म में आस्‍था कम हो गई है,Covid 19,Mohan Bhagwat,Hindi
Pallavi Mishra,2nd Aug 2020,https://www.vishvasnews.com/viral/fact-check-video-of-monkeys-creating-ruckus-in-a-hospital-is-from-south-africa-not-india/,"Fact Check:अस्पताल के अंदर बंदरों का यह वीडियो दक्षिण अफ्रीका का है, भारत का नहीं",http://archive.fo/wE5pv,Ali Zaib Khan @A_ZaibKhan,Modern Hospital in India where educated monkeys treating the patient,Monkey in hospital,Covid patients,Hindi
Urvashi Kapoor,29th Jul 2020,https://www.vishvasnews.com/society/fact-check-no-this-woman-didnt-underwent-17-surgeries-to-look-like-barbie-doll/,"Fact Check: नहीं, इस महिला ने बार्बी डॉल की तरह दिखने के लिए नहीं करवाई 17 सर्जरी",http://archive.today/rglRj,Fb user: John Jackson,बार्बी डॉल की तरह दिखने के लिए इस महिला ने 17 सर्जरी करवाईं,surgeries to resemble Barbie doll,Women,Hindi
Urvashi Kapoor,28th Jul 2020,https://www.vishvasnews.com/society/fact-check-budwiser-employee-pissed-in-the-beer-tank-no-this-is-fake-news/,"Fact Check: बडवाइजर बियर के बारे में वायरल हो रही यह पोस्ट एक मजाक है, नहीं है कोई सच्चाई",https://www.facebook.com/photo.php?fbid=2726691047430645&set=a.119309714835471&type=1&opaqueCursor=AbqCBW7B3KaZ925N5R465lkUvO-S&theater,FB User: Gaurav Singh,बडवाइजर बियर के टैंक में 12 साल से यूरिन पास कर रहा था कर्मचारी,Pissing in Beer Tank,Budweiser employee,Hindi
Urvashi Kapoor,28th Jul 2020,https://www.vishvasnews.com/viral/quick-fact-check-no-drinking-cold-water-after-meal-do-not-cause-cancer/,"Quick Fact Check: खाने के बाद ठंडा पानी पीने से नहीं होता कैंसर, फर्जी पोस्ट फिर हुई वायरल",http://archive.today/UqQK6,FB page: Health Tips By Raghida,खाने के बाद ठंडा पानी पीने से कैंसर होता है।,Cold water after food,Cancer,Hindi
Urvashi Kapoor,27th Jul 2020,https://www.vishvasnews.com/world/quick-fact-check-fake-post-claiming-masks-can-be-sanitized-in-microwave-is-fake/,Quick Fact Check: मास्क को माइक्रोवेव में सेनिटाइज करने का दावा करने वाली पोस्ट फिर से वायरल,http://archive.today/1kuJO,FB User: Catherine Russell,मास्क को माइक्रोवेव में सेनिटाइज किया जा सकता है।,Mask Sanitization,Microwave,Hindi
Urvashi Kapoor,27th Jul 2020,https://www.vishvasnews.com/world/fact-check-no-nasa-has-not-added-13th-zodiac-sign-ophiuchus/,"Fact Check: नहीं, नासा ने नहीं जोड़ी है 13वीं राशि ऑफियुचुस",http://archive.today/miQHz,FB Page: 2DayFM,नासा ने राशियों की सूची में 13वीं राशि जोड़ी है।,Zodiac Sign,NASA,Hindi
Urvashi Kapoor,26th Jul 2020,https://www.vishvasnews.com/viral/fact-check-no-covid-19-doesnt-mean-see-a-sheep-surrender-in-latin/,Fact Check: लैटिन भाषा में Covid-19 और भेड़ का कोई रिश्ता नहीं,https://www.facebook.com/HealthyWildAndFree/photos/a.434075316726153/1942181075915562%EF%BB%BF,FB Page: Healthy Wild And Free,लैटिन भाषा में COVID-19 का अर्थ,Covid 19 mean Latin language,COVID-19,Hindi
Abhishek Parashar,23rd Jul 2020,https://www.vishvasnews.com/politics/fact-check-post-claiming-organ-trafficking-of-covid-19-infected-dead-bodies-is-false/,"Fact Check: COVID-19 मरीजों के शवों से अंगों की तस्करी का दावा गलत, वायरल पोस्ट फर्जी और मनगढ़ंत है",https://www.facebook.com/photo.php?fbid=2979656132161042&set=a.964020100391332&type=3&theater,FB User-अमरजीत अ.,COVID-19 मरीजों के शव के अंगों की हो रही तस्करी,Organs of dead bodies of COVID-19 patients is being Trafficking.,"COVID-19, Organ Trafficking",Hindi
Pallavi Mishra,21st Jul 2020,https://www.vishvasnews.com/politics/fact-check-no-religious-angle-involved-in-the-beating-of-animal-rights-activist-fake-post-viral/,Fact Check: पशु अधिकार कार्यकर्ता के साथ हुए दुर्व्यवहार का वीडियो गलत संदर्भ में वायरल,http://archive.fo/wip/g1lD9,Rashtar Secular Society,"The Hindu extremist group RS, to which Prime Minister Modi and the ruling party belong, severely beaten Aisha, a Muslim doctor, in a hospital. The trivial reason is accusations that Muslims are spreading the Coronavirus, and India is witnessing a fierce campaign against Muslims led by the ruling Hindu party. Please forward it 👇 widely to every Indian",RSS,animal rights activist ,Hindi
Pallavi Mishra,21st Jul 2020,https://www.vishvasnews.com/viral/fact-check-photos-of-boy-saving-fawn-from-drowning-are-from-2014-bangladesh-not-assam/,"Fact Check: हिरण के बच्चे को बचाते लड़के की यह तस्वीर 2014, बांग्लादेश की है, असम की नहीं",http://archive.fo/oxiqM,R Sakthi Vel,Real “Bahubali” of #Assam who saved a fawn from drowning.,Boy saving fawn,Assamese people,Hindi
Urvashi Kapoor,20th Jul 2020,https://www.vishvasnews.com/viral/quick-fact-check-no-this-is-not-a-picture-of-the-coronavirus-infected-patients-throat/,Quick Fact Check: यह नहीं है कोरोना से पीड़ित व्यक्ति के गले की तस्वीर,https://www.facebook.com/photo.php?fbid=2875685269226214&set=a.962656310529129&type=3&theater,FB User: Lucia Duduzile Vilakazi Binda,कोरोना वायरस से पीड़ित मरीज के गले की तस्वीर,coronavirus-infected throat,Patient,Hindi
Urvashi Kapoor,20th Jul 2020,https://www.vishvasnews.com/society/fact-check-no-nokia-is-not-giving-away-2000-phones-during-coronavirus-pandemic/,Fact Check: कोरोना पैनडेमिक में नोकिया नहीं दे रहा छात्रों व वर्कर्स को 2000 मोबाइल फोन,https://www.facebook.com/permalink.php?story_fbid=100197078428477&id=100196155095236,FB Page: Nokia Smartphone 2020,कोरोना पैनडेमिक के चलते नोकिया स्टूडेंट्स व वर्कर्स को 2000 फोन मुफ्त देने जा रहा है,Free phones during pandemic,Nokia,Hindi
Pallavi Mishra,17th Jul 2020,https://www.vishvasnews.com/viral/no-this-lady-inspector-is-not-the-daughter-of-a-rickshaw-puller-fake-claim-viral/,Fact Check: रिक्शा चालक की बेटी नहीं हैं ये महिला इंस्पेक्टर; मार्मिक कहानी फर्जी है,http://archive.fo/wip/lNWmJ,आईएएस की तैयारी,रिक्सा चालक की बेटी उसी छेत्र की दरोगा बनी जिस छेत्र में उसके पिता रिक्सा चलाते हैं.. बधाई तो बनती है।,Rickshapullers daughter becomes ips,Police inspector,Hindi
Pallavi Mishra,16th Jul 2020,https://www.vishvasnews.com/world/fact-check-viral-video-of-shark-attack-on-a-helicopter-is-a-scene-from-a-hollywood-film-not-real/,"Fact Check: शार्क मछली द्वारा हेलिकॉप्टर पर हमले का वायरल वीडियो हॉलीवुड फ़िल्म का सीन है, असली नहीं",http://archive.fo/wip/Z3zzm,रतन कुमार अग्रवाल,National geographic channel has paid 1 Million Dollar for this rare video..What a video,National geographic channel has paid 1 Million Dollar for this rare video..What a video,National Geographic followers,Hindi
